2.593716084957122803e-01,1.670447885990142822e-01,2.668943405151367188e-01,5.098999142646789551e-01,3.559618592262268066e-01,3.093319833278656006e-01,1.766981929540634155e-02,5.659396648406982422e-01
2.246884815394878387e-02,1.153915449976921082e-01,3.462041616439819336e-01,5.208012461662292480e-01,3.111648559570312500e-01,6.624029874801635742e-01,7.259985804557800293e-02,5.295698642730712891e-01
3.816648721694946289e-01,9.092008322477340698e-02,3.451139628887176514e-01,5.348183512687683105e-01,5.606237649917602539e-01,7.526659369468688965e-01,7.668851613998413086e-01,5.712276697158813477e-01
1.487760394811630249e-01,4.861953556537628174e-01,3.553391695022583008e-01,5.372725129127502441e-01,2.732469737529754639e-01,6.724153161048889160e-01,5.820929631590843201e-02,5.483627915382385254e-01
2.585688233375549316e-01,1.102464273571968079e-01,3.374778032302856445e-01,3.903538286685943604e-01,2.883954048156738281e-01,5.416131615638732910e-01,8.056132793426513672e-01,5.582019686698913574e-01
4.744074940681457520e-01,3.233376890420913696e-02,2.898680269718170166e-01,4.996412396430969238e-01,3.155919313430786133e-01,6.912103295326232910e-01,1.087980694137513638e-03,6.679065227508544922e-01
3.427472412586212158e-01,7.123149931430816650e-02,2.481316477060317993e-01,4.824228882789611816e-01,3.210632205009460449e-01,6.516919136047363281e-01,8.261860609054565430e-01,9.277658462524414062e-01
4.913073778152465820e-02,9.470716118812561035e-02,3.862927556037902832e-01,5.613504648208618164e-01,3.167484402656555176e-01,5.708037018775939941e-01,1.027320623397827148e-01,9.583720564842224121e-01
4.084753617644309998e-02,3.160033822059631348e-01,3.391625881195068359e-01,5.144765377044677734e-01,3.379734158515930176e-01,1.784661598503589630e-02,8.694732189178466797e-01,7.974774241447448730e-01
3.075748868286609650e-02,2.026566118001937866e-01,3.946114778518676758e-01,4.378977417945861816e-01,3.302521705627441406e-01,5.742951631546020508e-01,4.584805369377136230e-01,8.237283229827880859e-01
3.979712724685668945e-02,1.937525272369384766e-01,3.304683566093444824e-01,5.587661862373352051e-01,3.351216018199920654e-01,6.226767301559448242e-01,8.865625262260437012e-01,7.915608882904052734e-01
2.471552416682243347e-02,2.133464515209197998e-01,3.292760252952575684e-01,5.125142931938171387e-01,3.319154679775238037e-01,5.671915411949157715e-01,7.539328187704086304e-02,8.103566169738769531e-01
7.565714418888092041e-02,6.472326070070266724e-02,3.433396816253662109e-01,4.845814108848571777e-01,3.003218770027160645e-01,6.177987456321716309e-01,8.603495359420776367e-01,5.627664923667907715e-01
1.430671066045761108e-01,1.334096491336822510e-01,5.173080563545227051e-01,5.815347433090209961e-01,4.354967474937438965e-01,6.262316107749938965e-01,5.335571765899658203e-01,5.933616757392883301e-01
4.731912165880203247e-02,1.373944431543350220e-01,3.990232646465301514e-01,5.189270377159118652e-01,2.927390933036804199e-01,5.905601382255554199e-01,8.750574588775634766e-01,5.139541625976562500e-01
9.391207247972488403e-02,8.607324212789535522e-02,3.250308930873870850e-01,4.918029606342315674e-01,3.408174216747283936e-01,6.255317926406860352e-01,4.782128334045410156e-02,5.702176094055175781e-01
1.763004660606384277e-01,5.096045881509780884e-02,3.300738036632537842e-01,5.259133577346801758e-01,3.602328300476074219e-01,6.686041951179504395e-01,4.385520890355110168e-02,6.161713004112243652e-01
2.044901102781295776e-01,1.276762485504150391e-01,2.979129254817962646e-01,4.950671792030334473e-01,3.323015868663787842e-01,6.292910575866699219e-01,4.473162293434143066e-01,8.867638111114501953e-01
9.759631752967834473e-02,1.482688784599304199e-01,3.568218946456909180e-01,4.767009317874908447e-01,2.936741411685943604e-01,5.230889320373535156e-01,8.700344562530517578e-01,8.729910850524902344e-01
2.833343148231506348e-01,6.402351856231689453e-01,6.128901839256286621e-01,1.075811777263879776e-02,6.134901195764541626e-03,7.527931332588195801e-01,7.524475455284118652e-01,4.271872937679290771e-01
1.414041668176651001e-01,3.297336697578430176e-01,2.539069652557373047e-01,5.779181122779846191e-01,3.355702161788940430e-01,5.633488893508911133e-01,8.616907000541687012e-01,6.586112380027770996e-01
2.542778104543685913e-02,7.773163914680480957e-02,3.564245700836181641e-01,4.950309991836547852e-01,3.233785033226013184e-01,5.971743464469909668e-01,8.655770421028137207e-01,5.506763458251953125e-01
3.622656315565109253e-02,6.759011000394821167e-02,3.390519320964813232e-01,5.294714570045471191e-01,2.913412153720855713e-01,8.152010440826416016e-01,7.948084920644760132e-02,5.456684231758117676e-01
6.455338746309280396e-02,7.722125947475433350e-02,3.912457525730133057e-01,5.829796195030212402e-01,3.135819137096405029e-01,5.680605769157409668e-01,9.102106094360351562e-02,6.173690557479858398e-01
5.853360518813133240e-02,8.751334249973297119e-02,3.309591710567474365e-01,5.207384824752807617e-01,3.455702066421508789e-01,6.412929296493530273e-01,8.600806593894958496e-01,5.299376845359802246e-01
7.639352232217788696e-02,3.003604710102081299e-01,3.044664263725280762e-01,5.494994521141052246e-01,3.454797863960266113e-01,4.948507845401763916e-01,8.671982288360595703e-01,7.079281806945800781e-01
3.359176591038703918e-02,1.986983418464660645e-01,3.495964407920837402e-01,4.895117580890655518e-01,2.934736609458923340e-01,6.087481379508972168e-01,8.780781030654907227e-01,7.904355525970458984e-01
2.748941779136657715e-01,9.059707820415496826e-02,3.205877244472503662e-01,5.276305675506591797e-01,2.973617017269134521e-01,5.071259737014770508e-01,8.416935801506042480e-01,5.916410088539123535e-01
1.204460784792900085e-01,4.401745200157165527e-01,3.791010379791259766e-01,4.812653064727783203e-01,2.979212105274200439e-01,8.346092700958251953e-01,8.437242507934570312e-01,5.269562005996704102e-01
1.734455078840255737e-01,3.958229720592498779e-02,3.325126469135284424e-01,5.274577736854553223e-01,3.016406595706939697e-01,6.424604654312133789e-01,8.591010570526123047e-01,5.998793840408325195e-01
1.372255571186542511e-02,9.033171832561492920e-02,3.607196807861328125e-01,4.828614592552185059e-01,3.013638556003570557e-01,5.694968104362487793e-01,6.888221949338912964e-02,5.755789279937744141e-01
2.672111093997955322e-01,2.910829335451126099e-02,2.882340550422668457e-01,5.181429386138916016e-01,3.056454658508300781e-01,6.334351897239685059e-01,3.978556394577026367e-02,6.454719901084899902e-01
9.999669343233108521e-02,5.629232898354530334e-02,4.714504480361938477e-01,6.503044366836547852e-01,2.428481876850128174e-01,6.413224339485168457e-01,9.281868338584899902e-01,6.309835314750671387e-01
7.647959887981414795e-02,3.410521149635314941e-01,3.163236677646636963e-01,5.491468310356140137e-01,2.730625569820404053e-01,6.556568145751953125e-01,8.801946640014648438e-01,6.368727684020996094e-01
1.371988356113433838e-01,2.362769842147827148e-01,3.268443346023559570e-01,5.251836776733398438e-01,3.188019394874572754e-01,5.520082712173461914e-01,8.633891940116882324e-01,7.780557870864868164e-01
2.273649349808692932e-02,9.144435822963714600e-02,4.590570628643035889e-01,6.921246647834777832e-01,2.740447223186492920e-01,4.950463175773620605e-01,5.424008369445800781e-01,6.274760961532592773e-01
2.959070540964603424e-02,1.210570260882377625e-01,3.939443230628967285e-01,4.403762221336364746e-01,2.808977663516998291e-01,5.975354313850402832e-01,5.876714363694190979e-02,5.512397885322570801e-01
1.578193902969360352e-02,7.549565285444259644e-02,3.538573682308197021e-01,4.922833144664764404e-01,3.135588467121124268e-01,6.165431737899780273e-01,6.871878355741500854e-02,5.790317058563232422e-01
1.177735701203346252e-01,9.538747370243072510e-02,3.497060239315032959e-01,4.722838699817657471e-01,3.500752747058868408e-01,5.661069750785827637e-01,8.376734852790832520e-01,5.527560710906982422e-01
8.511682599782943726e-02,8.014087378978729248e-02,3.377398848533630371e-01,5.402145385742187500e-01,3.291385769844055176e-01,5.448812246322631836e-01,4.677815735340118408e-01,5.831967592239379883e-01
1.494134217500686646e-01,9.893778711557388306e-02,3.045675158500671387e-01,5.118617415428161621e-01,3.406503200531005859e-01,6.065884828567504883e-01,8.428055047988891602e-01,5.319700837135314941e-01
9.547332674264907837e-02,9.164130687713623047e-02,3.149234652519226074e-01,5.366038084030151367e-01,3.353855609893798828e-01,5.345088839530944824e-01,4.613075852394104004e-01,5.668560862541198730e-01
4.554646834731101990e-02,5.263139605522155762e-01,2.499117553234100342e-01,6.111584901809692383e-01,3.009894490242004395e-01,7.331463694572448730e-01,8.751537203788757324e-01,4.079940915107727051e-01
3.689804077148437500e-01,1.762618720531463623e-01,9.090706706047058105e-01,9.902042150497436523e-01,8.914140611886978149e-02,5.130140185356140137e-01,6.634981632232666016e-01,7.937517762184143066e-01
1.101953163743019104e-01,6.423413753509521484e-01,7.316657807677984238e-03,9.149124622344970703e-01,3.783613145351409912e-01,9.257857799530029297e-01,5.224969983100891113e-01,2.082067579030990601e-01
2.852243185043334961e-01,3.574807196855545044e-02,2.810970544815063477e-01,4.989925622940063477e-01,3.235408961772918701e-01,6.380776166915893555e-01,8.259129524230957031e-01,6.039665937423706055e-01
5.235423445701599121e-01,6.504818797111511230e-02,3.564013838768005371e-01,6.571549177169799805e-01,2.630636096000671387e-01,5.875680446624755859e-01,8.547714948654174805e-01,6.690500974655151367e-01
4.249570891261100769e-02,6.058932095766067505e-02,3.441280126571655273e-01,5.248020291328430176e-01,3.237097859382629395e-01,5.987038016319274902e-01,8.720592856407165527e-01,5.681540369987487793e-01
3.579804897308349609e-01,2.036506868898868561e-02,2.463516145944595337e-01,4.876042306423187256e-01,3.036797642707824707e-01,6.602131128311157227e-01,8.149479031562805176e-01,6.139939427375793457e-01
2.873723767697811127e-02,2.417980432510375977e-01,2.512493431568145752e-01,6.228356361389160156e-01,2.862963378429412842e-01,9.789123535156250000e-01,5.057665109634399414e-01,6.562086343765258789e-01
1.752793788909912109e-01,1.907444745302200317e-01,3.138160407543182373e-01,6.493585109710693359e-01,6.215679049491882324e-01,5.778948068618774414e-01,8.080509305000305176e-01,4.663690924644470215e-01
3.267605602741241455e-02,2.996455430984497070e-01,2.613739669322967529e-01,6.242439150810241699e-01,3.075295090675354004e-01,7.575927972793579102e-01,8.987487554550170898e-01,6.333105564117431641e-01
3.755256906151771545e-02,2.905646860599517822e-01,3.184649050235748291e-01,5.567448735237121582e-01,3.075256049633026123e-01,5.398848056793212891e-01,8.560410141944885254e-02,7.398007512092590332e-01
1.099149361252784729e-01,3.068853020668029785e-01,3.979912698268890381e-01,3.924426436424255371e-01,2.321909517049789429e-01,7.933445572853088379e-01,4.466941356658935547e-01,6.845640540122985840e-01
1.689393818378448486e-01,9.148672968149185181e-02,3.221006691455841064e-01,5.090618729591369629e-01,3.481647670269012451e-01,6.246432662010192871e-01,8.572859764099121094e-01,9.112281203269958496e-01
2.418138682842254639e-01,4.695092514157295227e-02,4.074053168296813965e-01,5.922380685806274414e-01,2.738216817378997803e-01,6.374024748802185059e-01,8.793624639511108398e-01,6.392399072647094727e-01
5.588328093290328979e-02,6.172661855816841125e-02,3.398001790046691895e-01,5.000002980232238770e-01,3.130608797073364258e-01,6.191098690032958984e-01,8.647512197494506836e-01,5.616703629493713379e-01
7.188485562801361084e-02,7.498998194932937622e-02,3.736587762832641602e-01,4.673615097999572754e-01,2.857521176338195801e-01,6.058624982833862305e-01,8.608040809631347656e-01,5.645266175270080566e-01
2.846299707889556885e-01,8.224554359912872314e-02,4.723722040653228760e-01,6.243796348571777344e-01,2.552813589572906494e-01,6.176576614379882812e-01,8.943641930818557739e-02,6.761671304702758789e-01
9.879250526428222656e-01,2.067195773124694824e-01,3.762501776218414307e-01,4.221842885017395020e-01,2.760266065597534180e-01,6.299124360084533691e-01,7.055465579032897949e-01,5.952026247978210449e-01
5.055774748325347900e-02,1.462168544530868530e-01,3.458102941513061523e-01,5.083878636360168457e-01,3.595307469367980957e-01,6.993380188941955566e-01,8.687384128570556641e-01,8.275301456451416016e-01
2.357586659491062164e-02,2.340582460165023804e-01,2.934060990810394287e-01,5.838667750358581543e-01,3.467729389667510986e-01,4.542300701141357422e-01,8.892440795898437500e-01,7.715157270431518555e-01
1.057939231395721436e-01,1.757790595293045044e-01,3.251617252826690674e-01,5.414509773254394531e-01,3.566069304943084717e-01,5.583914518356323242e-01,8.502152562141418457e-01,4.670300185680389404e-01
3.294032812118530273e-02,1.407610476016998291e-01,5.129486918449401855e-01,3.924814164638519287e-01,2.897537946701049805e-01,6.397814750671386719e-01,8.486974835395812988e-01,5.319967269897460938e-01
2.778511941432952881e-01,1.796231418848037720e-01,4.167008996009826660e-01,5.845632553100585938e-01,2.904472947120666504e-01,3.277714550495147705e-01,8.612927198410034180e-01,5.815411210060119629e-01
4.691877402365207672e-03,6.436488777399063110e-02,3.374622762203216553e-01,5.054035186767578125e-01,3.246114253997802734e-01,5.981383323669433594e-01,4.711930751800537109e-01,5.701736807823181152e-01
4.772014170885086060e-02,9.623572975397109985e-02,3.361976146697998047e-01,5.072462558746337891e-01,3.270730376243591309e-01,6.258081793785095215e-01,8.618690967559814453e-01,5.233394503593444824e-01
1.612569764256477356e-02,1.707299053668975830e-01,3.370372653007507324e-01,4.990274012088775635e-01,2.884920537471771240e-01,7.053577303886413574e-01,8.667239546775817871e-01,4.252059161663055420e-01
7.710574567317962646e-02,6.969715654850006104e-02,3.214203119277954102e-01,5.015469789505004883e-01,3.632080852985382080e-01,5.950785279273986816e-01,8.487489223480224609e-01,5.562248826026916504e-01
3.020938113331794739e-02,1.014897376298904419e-01,3.874861896038055420e-01,4.381262063980102539e-01,3.070555031299591064e-01,5.946761369705200195e-01,8.525674343109130859e-01,5.359329581260681152e-01
6.685975193977355957e-02,6.980452686548233032e-02,3.648684322834014893e-01,5.615947842597961426e-01,3.053398728370666504e-01,5.813441276550292969e-01,4.846486151218414307e-01,5.941265821456909180e-01
6.568525731563568115e-02,6.498844176530838013e-02,3.273769319057464600e-01,5.143755674362182617e-01,3.245650529861450195e-01,5.902016758918762207e-01,4.641568660736083984e-01,5.793551206588745117e-01
1.091069951653480530e-01,1.797373443841934204e-01,3.339324295520782471e-01,5.357015132904052734e-01,3.275996446609497070e-01,7.715922594070434570e-01,8.714394569396972656e-01,7.865645289421081543e-01
1.099757105112075806e-01,1.156343594193458557e-01,3.421705961227416992e-01,4.748664200305938721e-01,3.290310204029083252e-01,6.172134876251220703e-01,8.600940704345703125e-01,8.826730847358703613e-01
6.654682755470275879e-02,7.652757316827774048e-02,4.152553677558898926e-01,5.808644890785217285e-01,2.649947404861450195e-01,6.021583080291748047e-01,9.024193882942199707e-01,5.865432620048522949e-01
1.305411458015441895e-01,6.143918260931968689e-02,3.216208219528198242e-01,5.382512211799621582e-01,3.000713586807250977e-01,6.306747198104858398e-01,4.667609035968780518e-01,5.856810212135314941e-01
4.321578517556190491e-02,1.982667297124862671e-01,3.542740941047668457e-01,4.663197994232177734e-01,2.898989319801330566e-01,5.911709070205688477e-01,8.712677955627441406e-01,7.964977622032165527e-01
4.756139591336250305e-02,1.160897612571716309e-01,3.170376121997833252e-01,5.189269185066223145e-01,3.247644305229187012e-01,5.440927743911743164e-01,8.636262416839599609e-01,5.141924023628234863e-01
1.444435566663742065e-01,6.176872178912162781e-02,3.715518414974212646e-01,5.652904510498046875e-01,3.035874664783477783e-01,5.997030735015869141e-01,4.756975471973419189e-01,6.155294179916381836e-01
2.977243661880493164e-01,7.061439007520675659e-02,3.547163009643554688e-01,5.730368494987487793e-01,3.998624980449676514e-01,7.311654686927795410e-01,8.299373388290405273e-01,5.855745673179626465e-01
6.574127823114395142e-02,1.348015367984771729e-01,3.124872744083404541e-01,5.296571254730224609e-01,3.216898739337921143e-01,6.367868781089782715e-01,4.806510210037231445e-01,8.601694107055664062e-01
6.225158274173736572e-02,2.476834654808044434e-01,3.204170465469360352e-01,5.130833387374877930e-01,2.799790799617767334e-01,8.195914626121520996e-01,7.657406479120254517e-02,7.251532673835754395e-01
8.060277998447418213e-02,6.970895081758499146e-02,4.012601375579833984e-01,6.117604970932006836e-01,2.762936651706695557e-01,5.623723268508911133e-01,9.065850973129272461e-01,6.013813614845275879e-01
2.924846112728118896e-01,1.255046725273132324e-01,4.951859414577484131e-01,5.016356110572814941e-01,1.961088925600051880e-01,5.524585247039794922e-01,8.647145628929138184e-01,6.142533421516418457e-01
4.738593101501464844e-02,4.791201651096343994e-02,3.328444957733154297e-01,5.107634067535400391e-01,3.160982728004455566e-01,6.227355599403381348e-01,8.689391613006591797e-01,5.713238120079040527e-01
2.314311638474464417e-02,5.568082630634307861e-02,3.397130966186523438e-01,5.114439725875854492e-01,3.166933357715606689e-01,6.275020837783813477e-01,8.724251985549926758e-01,5.606823563575744629e-01
4.153657332062721252e-02,1.450900435447692871e-01,3.552751541137695312e-01,5.164417028427124023e-01,3.069309294223785400e-01,6.844824552536010742e-01,8.854807615280151367e-01,8.338733315467834473e-01
1.045638248324394226e-01,5.179924517869949341e-02,3.770886063575744629e-01,5.531515479087829590e-01,2.917130887508392334e-01,6.210342645645141602e-01,8.815099596977233887e-01,5.981176495552062988e-01
3.352081775665283203e-02,1.482528299093246460e-01,3.701790869235992432e-01,4.686478078365325928e-01,3.137335181236267090e-01,5.931811928749084473e-01,8.728124499320983887e-01,8.509316444396972656e-01
1.787179261445999146e-01,6.028537824749946594e-02,2.773183286190032959e-01,5.046995282173156738e-01,3.190567493438720703e-01,6.152064800262451172e-01,8.422822952270507812e-01,5.632973909378051758e-01
8.084983378648757935e-02,4.876010492444038391e-02,3.291682004928588867e-01,5.139747858047485352e-01,3.099820315837860107e-01,6.355297565460205078e-01,8.659364581108093262e-01,5.727527141571044922e-01
1.650027483701705933e-01,5.569703876972198486e-02,3.377012312412261963e-01,5.288786888122558594e-01,2.988932430744171143e-01,6.244586110115051270e-01,8.606999516487121582e-01,5.880066156387329102e-01
4.619584605097770691e-02,5.967725440859794617e-02,3.595125675201416016e-01,5.276072025299072266e-01,3.134893774986267090e-01,6.212498545646667480e-01,4.759213030338287354e-01,5.876020789146423340e-01
4.675564542412757874e-02,5.772088095545768738e-02,3.546898663043975830e-01,5.362156033515930176e-01,3.136849999427795410e-01,6.171200871467590332e-01,8.779101967811584473e-01,5.726804137229919434e-01
1.735043227672576904e-01,1.376586407423019409e-01,3.151456117630004883e-01,5.381729602813720703e-01,3.208684325218200684e-01,5.518523454666137695e-01,8.680211305618286133e-01,8.803284168243408203e-01
3.863664716482162476e-02,1.904689818620681763e-01,3.613917529582977295e-01,4.700757563114166260e-01,2.846483886241912842e-01,6.140865087509155273e-01,4.753850996494293213e-01,8.181926012039184570e-01
3.429499268531799316e-02,1.519526392221450806e-01,3.138869404792785645e-01,5.245653390884399414e-01,3.076212108135223389e-01,6.999729871749877930e-01,4.852737188339233398e-01,8.237528204917907715e-01
2.989461272954940796e-02,6.075445562601089478e-02,3.473995625972747803e-01,5.158283710479736328e-01,3.146187067031860352e-01,6.082849502563476562e-01,7.398367673158645630e-02,5.974201560020446777e-01
8.564849197864532471e-02,5.853321775794029236e-02,3.432813584804534912e-01,5.282003283500671387e-01,3.085512518882751465e-01,6.026539206504821777e-01,8.702875971794128418e-01,5.771933197975158691e-01
1.217183992266654968e-01,4.042653739452362061e-02,3.199695944786071777e-01,5.171657204627990723e-01,3.112620413303375244e-01,6.325669288635253906e-01,6.100840866565704346e-02,6.193415522575378418e-01
4.079089313745498657e-02,2.004339098930358887e-01,3.092561364173889160e-01,5.364958047866821289e-01,3.376228213310241699e-01,7.745256423950195312e-01,7.640203088521957397e-02,7.764424681663513184e-01
2.768859565258026123e-01,9.828762710094451904e-02,2.999814152717590332e-01,4.874411821365356445e-01,3.350676298141479492e-01,5.666707754135131836e-01,8.183561563491821289e-01,5.612596869468688965e-01
5.562138557434082031e-02,9.083890914916992188e-02,3.740295767784118652e-01,4.642115235328674316e-01,3.848503232002258301e-01,6.373114585876464844e-01,8.379013538360595703e-01,5.396835803985595703e-01
4.174549579620361328e-01,5.293640121817588806e-02,2.925548255443572998e-01,5.193910002708435059e-01,2.831316888332366943e-01,6.311117410659790039e-01,8.214068412780761719e-01,6.182540059089660645e-01
4.298509657382965088e-02,2.118205130100250244e-01,3.467028141021728516e-01,5.093621611595153809e-01,3.358046412467956543e-01,5.741174221038818359e-01,5.403192341327667236e-02,4.548759758472442627e-01
5.576279386878013611e-02,4.786264151334762573e-02,3.280157744884490967e-01,5.071485042572021484e-01,3.136433064937591553e-01,6.262749433517456055e-01,6.728910654783248901e-02,6.033291816711425781e-01
1.153376623988151550e-01,3.089605867862701416e-01,3.023409247398376465e-01,5.361467599868774414e-01,3.134778141975402832e-01,4.875625669956207275e-01,4.644737839698791504e-01,7.226828932762145996e-01
1.702793873846530914e-02,6.879360973834991455e-02,3.341300189495086670e-01,5.029247403144836426e-01,3.208197057247161865e-01,5.945713520050048828e-01,8.687661886215209961e-01,5.506603121757507324e-01
8.991344273090362549e-02,9.488614648580551147e-02,4.734995067119598389e-01,6.309531927108764648e-01,2.645532786846160889e-01,5.984296202659606934e-01,9.165979623794555664e-01,5.990494489669799805e-01
4.491375759243965149e-02,1.812944859266281128e-01,3.698027431964874268e-01,5.531736016273498535e-01,3.101967573165893555e-01,5.518027544021606445e-01,8.944025039672851562e-01,8.344708085060119629e-01
1.558138281106948853e-01,8.655729889869689941e-02,3.896736204624176025e-01,5.529046654701232910e-01,2.997400462627410889e-01,5.640774369239807129e-01,8.708446621894836426e-01,5.896865129470825195e-01
9.177148342132568359e-02,6.927759945392608643e-02,3.249011933803558350e-01,5.146448612213134766e-01,3.093869686126708984e-01,5.910782217979431152e-01,4.634047448635101318e-01,5.786570310592651367e-01
7.448013126850128174e-02,1.366083174943923950e-01,3.319333493709564209e-01,5.221951007843017578e-01,3.481714129447937012e-01,6.131383180618286133e-01,8.723469376564025879e-01,8.554866313934326172e-01
1.554160118103027344e-01,7.348366081714630127e-02,3.130775392055511475e-01,4.995773136615753174e-01,3.245707154273986816e-01,5.913688540458679199e-01,8.447603583335876465e-01,5.641144514083862305e-01
1.014660224318504333e-01,4.342860579490661621e-01,4.077388048171997070e-01,4.242618083953857422e-01,2.145618796348571777e-01,8.187841176986694336e-01,8.507420420646667480e-01,5.388803482055664062e-01
8.297173678874969482e-02,1.184287443757057190e-01,3.528301417827606201e-01,5.213081240653991699e-01,2.895135879516601562e-01,6.879034638404846191e-01,8.866710066795349121e-01,8.668848276138305664e-01
4.045468941330909729e-02,8.302405476570129395e-02,4.137394726276397705e-01,6.153162121772766113e-01,3.146825134754180908e-01,5.744904279708862305e-01,5.046502947807312012e-01,5.999603867530822754e-01
4.010291397571563721e-01,7.175791263580322266e-02,3.059769570827484131e-01,5.179805755615234375e-01,2.624577879905700684e-01,6.007413268089294434e-01,8.280032277107238770e-01,6.075940132141113281e-01
4.113027155399322510e-01,6.910578161478042603e-02,3.033236861228942871e-01,5.271227955818176270e-01,2.893267869949340820e-01,5.850725769996643066e-01,2.353786118328571320e-02,6.486284136772155762e-01
9.814854711294174194e-02,1.010945662856101990e-01,3.495832085609436035e-01,4.680939912796020508e-01,3.043325543403625488e-01,5.287270545959472656e-01,8.497912287712097168e-01,5.505689978599548340e-01
2.193447053432464600e-01,7.973401248455047607e-02,3.892040848731994629e-01,5.436868071556091309e-01,2.644076645374298096e-01,5.906010270118713379e-01,8.672683835029602051e-01,6.015917062759399414e-01
1.864684745669364929e-02,1.058935672044754028e-01,3.975660502910614014e-01,5.744372010231018066e-01,3.062034547328948975e-01,5.230984687805175781e-01,8.951990604400634766e-01,5.580536127090454102e-01
3.438384830951690674e-02,1.846003979444503784e-01,3.040384054183959961e-01,5.450855493545532227e-01,3.397914469242095947e-01,3.884312510490417480e-01,8.830971717834472656e-01,8.383902907371520996e-01
2.159543633460998535e-01,5.562311038374900818e-02,3.119955062866210938e-01,4.906142950057983398e-01,3.162865340709686279e-01,6.113558411598205566e-01,4.365172088146209717e-01,6.045823693275451660e-01
7.934441417455673218e-02,1.024990305304527283e-01,3.498689830303192139e-01,5.221662521362304688e-01,4.017800986766815186e-01,6.642182469367980957e-01,8.444947004318237305e-01,5.217053294181823730e-01
3.333182632923126221e-01,7.148096561431884766e-01,2.519703209400177002e-01,5.532516241073608398e-01,2.534154355525970459e-01,5.660492777824401855e-01,7.973760366439819336e-01,3.044721484184265137e-01
2.543366141617298126e-02,1.015552207827568054e-01,3.467748463153839111e-01,5.742757916450500488e-01,3.078619241714477539e-01,6.243556141853332520e-01,8.993435651063919067e-02,5.560654401779174805e-01
1.205420121550559998e-01,2.369418740272521973e-01,4.471273422241210938e-01,4.092583060264587402e-01,3.547204434871673584e-01,3.492524325847625732e-01,8.161087632179260254e-01,4.899210333824157715e-01
9.392588585615158081e-02,9.860417246818542480e-02,3.076140582561492920e-01,5.397319793701171875e-01,3.469136059284210205e-01,5.210286378860473633e-01,4.588314294815063477e-01,5.599629282951354980e-01
7.140397429466247559e-01,1.244740039110183716e-01,3.178990185260772705e-01,5.260646939277648926e-01,3.202122747898101807e-01,5.826963186264038086e-01,7.681338191032409668e-01,6.223167181015014648e-01
5.775107443332672119e-02,2.417012602090835571e-01,3.163379728794097900e-01,5.348964333534240723e-01,3.328652381896972656e-01,5.596395134925842285e-01,8.733634948730468750e-01,7.530123591423034668e-01
2.486947178840637207e-02,1.569265425205230713e-01,3.323483467102050781e-01,5.171442031860351562e-01,3.266369998455047607e-01,5.950764417648315430e-01,8.817704916000366211e-01,8.293073773384094238e-01
